# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
54527.08293339505  0.01945023148  -1.35201e+00  1.69693e+00  0.12075
54527.12681649690  0.02039351852  -2.50692e-02  2.58099e+00  0.05464
54527.44491256171  0.02016782407  -3.25655e+00  3.13895e+00  0.03955
54527.48700168209  0.01949074074  -1.07005e+00  1.81617e+00  0.10848
54527.53093686727  0.02048611111  3.71483e+00  2.00504e+00  0.08474
54527.57389404319  0.02049189815  -1.62172e+00  3.86971e+00  0.02579
54527.90541024690  0.02043402778  -1.29124e+00  4.02635e+00  0.02597
54527.94722737653  0.01948495370  6.39013e+00  2.02198e+00  0.09199
54527.99025978393  0.01956597222  1.04167e+00  1.87089e+00  0.10697
54528.03387668209  0.02024305556  -5.40378e+00  4.32859e+00  0.03251
54528.07492413578  0.02035300926  2.91551e+00  3.38929e+00  0.03820
54528.10183385801  0.00654513889  -3.80123e+00  6.03847e+00  0.03782
54528.55149820986  0.01173032407  -2.08981e+00  3.56411e+00  0.09768
54528.57381881171  0.00922453704  1.58384e+01  3.31574e+00  0.08936
54528.59617413579  0.00926504630  1.22355e+00  2.57087e+00  0.13310
54528.61928756171  0.01021412037  2.98145e+00  2.00114e+00  0.18548
54528.64153293208  0.01029513889  4.15151e+00  2.18674e+00  0.15564
54528.66256881171  0.00915509259  1.74090e+00  2.92481e+00  0.10657
54528.68578061727  0.01019097222  -1.13451e+00  3.13169e+00  0.08151
54528.99124358023  0.02043402778  3.87169e+00  3.16850e+00  0.05220
54529.03333848764  0.01956597222  -1.99183e-01  1.77199e+00  0.12464
54529.07721580246  0.02049189815  -6.22394e-01  1.63246e+00  0.12864
54529.11984890431  0.02035879630  9.28986e-01  2.63755e+00  0.06179
54529.41973895060  0.02032986111  -2.94683e+00  2.38811e+00  0.06872
54529.46260932097  0.02044560185  -8.54252e-01  1.59716e+00  0.13872
54529.50515561727  0.02032986111  1.12467e+00  1.91037e+00  0.09630
54529.54806070986  0.02046875000  3.28084e-01  3.30010e+00  0.03842
54529.86579219134  0.02048032407  2.67010e+00  3.20931e+00  0.03924
54529.90779450616  0.01954282407  1.62525e+00  1.84152e+00  0.10469
54529.95169496912  0.02049189815  5.90332e+00  1.95418e+00  0.09224
54529.99451904320  0.02054976852  6.70490e+00  3.79160e+00  0.02797
54530.35926441356  0.01946180556  8.66748e-01  2.17828e+00  0.08080
54530.40310700615  0.02036458333  3.75341e+00  2.37311e+00  0.07163
54530.80067645060  0.01956597222  -3.47253e-01  2.47691e+00  0.06303
54530.84438015430  0.02032986111  -1.60652e+00  2.15573e+00  0.07888
54531.54708848764  0.01616319444  -8.96768e-01  2.00579e+00  0.13785
54531.57480839505  0.01021412037  1.94651e+00  2.74410e+00  0.10937
54531.59689172838  0.01010995370  3.63783e-01  2.35022e+00  0.14639
54531.61823432097  0.00928819444  -1.21278e+00  2.02564e+00  0.20160
54531.64132459875  0.01019097222  -3.92863e-01  2.17450e+00  0.16728
54531.66343108023  0.01013310185  -1.95475e+00  2.50257e+00  0.12674
54531.68623779320  0.01075231481  7.10833e-01  2.88065e+00  0.09290
54534.53317066356  0.01048611111  -1.89343e+00  2.53333e+00  0.12119
54534.55511510801  0.01010416667  -5.04842e-01  3.35799e+00  0.07433
54534.57657922838  0.00927662037  -8.53256e-01  2.91019e+00  0.10523
54534.59869728394  0.00921875000  4.00644e+00  2.41660e+00  0.14917
54534.62156186726  0.00990740741  4.45600e-02  2.48425e+00  0.14094
54534.64398663579  0.01015625000  1.33025e-01  2.99215e+00  0.09476
54534.66610469134  0.01009837963  5.79854e+00  3.56649e+00  0.06489
54534.80093108023  0.02049189815  -2.46659e+00  3.90807e+00  0.02499
54534.84381881171  0.02061342593  2.44467e+00  1.92787e+00  0.09175
54534.88551441357  0.01953125000  2.76089e+00  1.86373e+00  0.10136
54534.92850052468  0.01956597222  -9.53050e-01  3.39657e+00  0.03567
54535.22990098764  0.02032986111  -4.61569e+00  2.89412e+00  0.04798
54535.27188015431  0.01953125000  3.20951e-01  1.77923e+00  0.11448
54535.31514983023  0.02032407407  -1.39746e+00  1.57747e+00  0.14040
54535.35734311727  0.01976273148  1.21778e+00  2.30549e+00  0.07104
54535.65818802467  0.02032986111  4.04572e-01  2.40742e+00  0.06564
54535.69357575616  0.01293981481  3.39033e+00  2.02795e+00  0.13102
54535.74219265430  0.01967013889  -1.85442e+00  1.66144e+00  0.12734
54535.78748779320  0.02113425926  7.26047e-01  2.62082e+00  0.05591
54536.17079219134  0.02022569444  4.50331e+00  1.81904e+00  0.10259
54536.21299126542  0.01956597222  2.12324e+00  2.00016e+00  0.09074
54536.25685700616  0.02049189815  3.02398e+00  3.90102e+00  0.02720
54536.61168339504  0.02022569444  6.63696e-01  3.03458e+00  0.04651
54536.65391719134  0.01956597222  1.47966e-01  2.36864e+00  0.06881
54537.04096001542  0.02025462963  -1.81022e+00  2.08369e+00  0.08135
54537.07133617283  0.00972800926  -3.54347e+00  2.97428e+00  0.08301
54537.76819959875  0.00317708333  -8.59974e+00  4.15964e+00  0.13561
54537.78365677468  0.01045138889  4.61269e+00  2.39791e+00  0.13173
54537.80629566356  0.01018518519  6.21701e-01  3.01133e+00  0.09075
54537.82849473764  0.01020833333  3.42490e+00  2.66000e+00  0.11699
54537.85056649690  0.01010416667  2.23305e+00  2.08019e+00  0.17683
54537.87284658949  0.01020833333  5.82550e+00  2.08206e+00  0.17610
54537.89514404319  0.01032986111  2.04309e+00  2.54478e+00  0.12170
54537.91707112653  0.01008101852  -9.42816e-01  2.99548e+00  0.08829
54537.94749936727  0.01833333333  3.69448e+00  2.52574e+00  0.07030
54537.98633038579  0.01842592593  -1.52474e+00  1.88716e+00  0.11870
54538.02481996912  0.01818865741  3.16636e+00  1.71544e+00  0.15165
54538.06285237653  0.01749421296  7.10994e+00  1.53448e+00  0.19840
54538.10275978393  0.01850115741  2.57309e+00  1.78044e+00  0.13784
54538.14146348764  0.01847800926  7.37845e+00  2.10790e+00  0.10598
54538.18020191356  0.01848958333  5.78328e-01  2.34180e+00  0.08540
54538.22806649690  0.02762731481  1.08164e+00  2.56356e+00  0.04854
54538.31470422838  0.01842013889  -1.60654e+00  4.83018e+00  0.02191
54538.35239520060  0.01739583333  3.61726e+00  3.32421e+00  0.04958
54538.39234311727  0.01842013889  5.13877e+00  2.83448e+00  0.07390
54538.42370885801  0.01105902778  1.28602e+00  3.00471e+00  0.09366
54538.46911395060  0.01755208333  1.63051e+00  2.06993e+00  0.12312
54538.50895770060  0.01849537037  5.16415e+00  1.55241e+00  0.18332
54538.54762089505  0.01842013889  1.42474e+00  1.75309e+00  0.14779
54538.58650399690  0.01857638889  2.72633e+00  2.04201e+00  0.11581
54538.62532344135  0.01848379630  -5.60451e-01  2.36642e+00  0.08328
54538.66392297838  0.01836805556  -1.57282e+00  3.61063e+00  0.04040
54538.70292182097  0.01845486111  1.96964e+00  2.91694e+00  0.05735
54538.75601209875  0.03280671296  2.53680e+00  1.49587e+00  0.11139
54538.82542182097  0.01747106481  -5.32862e-01  1.70316e+00  0.15457
54538.86525978393  0.01840856481  1.44008e+00  1.45968e+00  0.19146
54538.90303756171  0.01744791667  3.49632e+00  1.32587e+00  0.24394
54538.94295654319  0.01846643519  3.76158e-01  1.19856e+00  0.28386
54538.98089635801  0.01767939815  -7.54885e-01  1.33842e+00  0.23905
54539.02053756172  0.01840856481  1.22142e+00  1.59685e+00  0.17282
54539.06569959875  0.02484375000  3.38019e+00  1.63891e+00  0.12260
54539.11080955245  0.01847222222  3.73380e-01  2.55548e+00  0.06665
54539.14963478393  0.01855902778  2.77816e+00  2.20627e+00  0.08643
54539.18840793208  0.01860532407  -8.30453e-02  1.73798e+00  0.14125
54539.22646927468  0.01793981481  3.49263e+00  1.51375e+00  0.19124
54539.26562436727  0.01836805556  -3.43011e+00  1.32640e+00  0.24959
54539.30340793209  0.01742476852  4.06439e-01  1.20761e+00  0.28946
54539.34306649690  0.01865740741  -2.60796e+00  1.17164e+00  0.29135
54539.38172969134  0.01842013889  -1.02117e+00  1.31433e+00  0.25529
54539.42067066357  0.01863425926  -7.36623e-01  1.44502e+00  0.19444
54539.45914288579  0.01836805556  5.21985e-01  1.71408e+00  0.13925
54539.49810121912  0.01861111111  -4.29113e-01  2.18658e+00  0.08962
54539.53656765431  0.01833912037  4.82890e-01  2.54657e+00  0.06891
54539.58242992283  0.02547453704  -1.81121e+00  1.61140e+00  0.11924
54539.62762668209  0.01835648148  2.67166e+00  1.56129e+00  0.17397
54539.66650399690  0.01850694444  3.01421e+00  1.31031e+00  0.24475
54539.70533501542  0.01861111111  2.95416e-01  1.21711e+00  0.28345
54539.74405608023  0.01842013889  -1.41015e+00  1.29066e+00  0.25782
54539.78181070986  0.01744791667  -1.07864e+00  1.46845e+00  0.20764
54539.82166603394  0.01840277778  -1.25434e+00  1.54818e+00  0.17503
54539.86059543208  0.01859375000  1.52713e+00  1.94152e+00  0.11746
54539.89907344135  0.01834490741  -6.36362e-01  2.86569e+00  0.05950
54539.93807228393  0.01842013889  -4.98581e-01  3.39926e+00  0.04452
54539.97609311727  0.01772569444  -2.07808e+00  2.34802e+00  0.08865
54540.01753987653  0.02026041667  2.59649e+00  1.95092e+00  0.11329
54540.05444381171  0.01625000000  -4.05154e+00  2.08248e+00  0.11880
54540.51180492283  0.01045138889  1.18228e+01  1.07254e+01  0.04659
54540.53385932097  0.01020254630  -1.92351e+00  3.28518e+00  0.09646
54540.55598316356  0.01015046296  5.09500e+00  2.57770e+00  0.14148
54540.57721580246  0.00920717593  3.62407e+00  2.13141e+00  0.20546
54540.59941487653  0.00924189815  9.30671e-02  2.18503e+00  0.19057
54540.62176441356  0.00928819444  7.40651e-01  2.67272e+00  0.13467
54540.64548547838  0.01083333333  5.83647e+00  2.50890e+00  0.12079
54543.74514404320  0.00207754630  -4.84189e+00  4.66379e+00  0.17233
54543.76128987653  0.00967013889  -2.26897e+00  2.19329e+00  0.16619
54543.78422969134  0.01008680556  -5.13213e+00  2.43885e+00  0.14045
54543.80645191357  0.01012152778  -4.85538e+00  2.08576e+00  0.17889
54543.82778293209  0.00928819444  -9.39795e-01  1.94150e+00  0.21439
54543.85075746912  0.01008680556  2.64665e+00  1.98356e+00  0.19230
54543.87306070986  0.01019097222  -2.55603e-01  2.43172e+00  0.13859
54543.89516719135  0.01012152778  -1.23128e+00  2.63262e+00  0.11423
54543.91166024690  0.00367476852  4.31464e-01  3.76409e+00  0.15648
54543.93556070986  0.01867476852  -1.03223e+00  1.70856e+00  0.14984
54543.97416024690  0.01854745370  -6.09626e-01  1.49808e+00  0.19454
54544.01210006171  0.01757523148  -3.05006e+00  2.05784e+00  0.12589
54544.05170654319  0.01826967593  1.90245e+00  2.16285e+00  0.10919
54544.08962320986  0.01745949074  1.78644e+00  2.60178e+00  0.08528
54544.12947274690  0.01840856481  -7.96980e-01  3.08469e+00  0.05283
54544.16723895060  0.01743634259  -9.30318e+00  4.91379e+00  0.02285
54544.24559543208  0.01846643519  4.40337e+00  3.77883e+00  0.03590
54544.28446117282  0.01840856481  1.14131e+00  2.88266e+00  0.06496
54544.32330955246  0.01853009259  -1.02780e+00  2.61915e+00  0.08529
54544.36124358023  0.01755208333  -1.55446e+00  2.40227e+00  0.10692
54544.40110469134  0.01850115741  -2.17333e-01  1.72026e+00  0.16077
54544.43972158949  0.01839120370  3.93504e-01  1.89646e+00  0.12949
54544.47845422838  0.01839699074  3.77588e+00  2.28884e+00  0.09546
54544.51714635801  0.01836226852  -3.45752e+00  2.72620e+00  0.06051
54544.55638246912  0.01868634259  -2.13483e+00  4.88989e+00  0.02224
54544.59503987653  0.01844328704  1.93405e+00  3.62521e+00  0.03902
54544.63369149690  0.01835648148  -5.86167e-01  2.25913e+00  0.08658
54544.67243570986  0.01836226852  2.04868e+00  1.82312e+00  0.13062
54544.71130145060  0.01851273148  -9.69697e-01  1.62449e+00  0.16986
54544.75043918208  0.01892361111  1.26883e+00  1.49800e+00  0.22091
54544.80530608023  0.01744791667  -1.27040e+00  1.31633e+00  0.26409
54544.84525978394  0.01847800926  1.13146e+00  1.44065e+00  0.20081
54544.88392297838  0.01842592593  -2.87746e+00  1.64473e+00  0.15359
54544.92142876542  0.01720486111  1.91362e+00  2.11348e+00  0.10292
54544.96155608023  0.01840856481  -5.94968e-01  3.13253e+00  0.05031
54545.00042182097  0.01855902778  3.13995e+00  2.64525e+00  0.06342
54545.03895770060  0.01832175926  -2.16353e-02  2.00242e+00  0.10847
54545.09069381171  0.03136574074  2.71188e+00  1.24721e+00  0.15942
54545.14321117282  0.01833912037  4.40745e+00  1.38617e+00  0.21543
54545.18193802467  0.01835069444  1.43544e+00  1.22621e+00  0.27365
54545.22293339505  0.01848958333  2.18248e+00  1.19259e+00  0.28082
54545.26182228394  0.01845486111  4.60125e+00  1.31263e+00  0.25262
54545.30040445986  0.01831018519  2.57110e+00  1.46251e+00  0.19131
54545.33917182098  0.01835069444  1.91080e+00  1.77483e+00  0.13586
54545.37710584875  0.01755787037  2.37852e+00  2.28302e+00  0.08771
54545.41696695986  0.01849537037  1.01677e+00  2.51630e+00  0.06978
54545.45553756171  0.01833912037  -8.50976e-01  1.82323e+00  0.12874
54545.49417182097  0.01824652778  3.66884e+00  1.52309e+00  0.18030
54545.53927598764  0.02462384259  8.03866e-01  1.15584e+00  0.23091
54545.58531765430  0.01752893519  4.46193e-01  1.23109e+00  0.27855
54545.62512089505  0.01842013889  3.26629e+00  1.22388e+00  0.28155
54545.65893455246  0.01350694444  -2.22142e+00  1.54859e+00  0.22690
54545.73469844135  0.01163194444  9.79213e-01  2.45636e+00  0.11618
54545.77995885801  0.01816550926  -1.35711e+00  2.86043e+00  0.06243
54545.81920075616  0.01849537037  -2.15990e+00  3.56306e+00  0.05166
54545.85782344134  0.01837962963  3.44043e+00  2.12245e+00  0.10051
54545.89674126542  0.01840856481  4.12425e+00  1.73013e+00  0.13977
54545.93547390430  0.01840277778  2.98125e+00  1.51409e+00  0.18323
54545.97421233023  0.01841435185  -2.78644e-01  1.34353e+00  0.23330
54546.01490677468  0.02020833333  2.88035e+00  1.50813e+00  0.17382
54546.04333848764  0.00773726852  5.36600e+00  2.43922e+00  0.17673
54547.75226209875  0.00267939815  1.11622e+01  4.58171e+00  0.14293
54547.77740677467  0.01927083333  1.41324e+00  1.72118e+00  0.14162
54547.80812436727  0.01008101852  2.95504e+00  2.54699e+00  0.12494
54547.83047390431  0.01024305556  3.07821e-01  2.14217e+00  0.16678
54547.85161395060  0.00921875000  3.74140e+00  2.09990e+00  0.19635
54547.87475631171  0.01018518519  -8.52302e-01  2.08275e+00  0.17508
54547.89701325616  0.01026620370  -6.54683e-01  2.47861e+00  0.12748
54547.91902714505  0.01010416667  -6.57478e-01  2.94142e+00  0.09458
54556.43891719134  0.01008680556  1.95782e+00  5.79643e+00  0.02463
54556.46334427468  0.01017361111  1.55961e+00  4.78906e+00  0.03926
54556.48856418208  0.01040509259  2.03314e+00  3.89965e+00  0.05192
54556.51380723764  0.01130787037  -3.91513e-01  3.70502e+00  0.05063
54556.53778871912  0.01112268519  3.23768e+00  4.36944e+00  0.03593
54556.56076904319  0.01015625000  -4.78049e+00  7.13656e+00  0.01464
54557.20909080245  0.01016782407  -2.33361e+00  5.57102e+00  0.02552
54557.23384774689  0.01095486111  -5.34645e+00  3.86583e+00  0.04807
54557.25813594135  0.01127314815  -9.62643e-01  3.28470e+00  0.06424
54557.28226788578  0.01100694444  5.20538e+00  3.22234e+00  0.06688
54557.30701904320  0.01036458333  1.48904e+00  3.90203e+00  0.05267
54557.33149820986  0.01019097222  -3.27861e+00  4.42182e+00  0.04143
54557.69978524690  0.00193865741  3.39235e+00  5.93320e+00  0.12272
54557.71612783949  0.01008680556  3.06443e-01  2.65839e+00  0.11743
54557.73832691357  0.01010995370  7.10533e-01  3.00430e+00  0.08775
54557.75977367283  0.00926504630  8.92922e-01  2.52899e+00  0.13290
54557.78289288579  0.01020833333  -4.04713e-01  2.19380e+00  0.16404
54557.80491834875  0.01005787037  -3.25974e+00  2.36734e+00  0.14000
54557.82632459875  0.00928819444  1.95186e-01  3.12109e+00  0.08806
54557.84929913579  0.01008680556  -1.69393e+00  3.55430e+00  0.06706
54559.12079797838  0.00329861111  2.34466e+00  2.63924e+00  0.30170
54559.14601209875  0.02032986111  5.09807e+00  1.07601e+00  0.30030
54559.18794496912  0.01957754630  1.19227e+00  1.00371e+00  0.32556
54559.23071117282  0.01954282407  -6.88605e-01  1.03549e+00  0.31648
54559.27420654320  0.02032986111  2.86080e+00  1.05491e+00  0.31146
54559.31709427467  0.02053240741  5.13278e-01  1.07849e+00  0.29970
54559.35977945986  0.02053240741  2.66270e+00  1.14887e+00  0.27475
54559.40226788579  0.02034722222  4.74725e-01  1.10154e+00  0.28659
54559.48774820986  0.02045717593  2.35630e+00  1.06645e+00  0.28962
54559.52958848764  0.01949652778  2.97632e+00  1.09639e+00  0.30005
54559.57322853393  0.02043981481  2.57254e+00  1.04524e+00  0.30729
54559.61578640431  0.02031250000  2.57739e-01  1.09581e+00  0.29189
54559.65861626541  0.02045717593  1.16109e+00  1.13670e+00  0.27572
54559.71009774690  0.02924189815  1.90104e+00  9.01951e-01  0.29212
54559.76064172838  0.01939236111  1.78102e+00  1.10458e+00  0.29714
54559.80437436727  0.02045138889  2.70128e+00  1.06349e+00  0.29649
54559.84624358023  0.01951967593  2.18012e+00  1.08734e+00  0.30329
54559.88894033949  0.01951967593  1.05715e+00  1.08155e+00  0.31028
54559.93162552467  0.01951967593  2.87613e-01  1.10104e+00  0.30014
54559.97436858023  0.01946180556  1.45087e+00  1.13979e+00  0.29075
54560.01850052467  0.02090856481  3.35728e+00  1.04120e+00  0.29694
54560.04499358023  0.00519097222  3.27863e+00  2.09072e+00  0.29649
54560.12907922838  0.02035300926  1.15725e+00  1.03192e+00  0.30299
54560.17176441356  0.02035300926  9.63788e-02  1.03316e+00  0.31119
54560.21366256171  0.01956597222  4.25393e+00  1.09804e+00  0.30677
54560.25723895060  0.02045717593  2.20424e+00  1.10289e+00  0.29263
54560.30003987653  0.02058449074  2.40574e+00  1.13588e+00  0.27591
54560.34248200616  0.02032986111  4.08997e+00  1.10732e+00  0.27984
54560.38532922838  0.02049189815  2.93448e+00  1.10410e+00  0.29318
54560.42704797838  0.01953703704  2.58878e+00  1.06124e+00  0.30338
54560.47098895060  0.02064236111  -2.43760e-01  1.03723e+00  0.30699
54560.52161395060  0.02859375000  8.56634e-01  8.92171e-01  0.31414
54560.56895770061  0.01510416667  2.10204e-01  1.28561e+00  0.29446
54560.61484890430  0.01831018519  4.85359e-01  1.20460e+00  0.27911
54560.65866256171  0.01943865741  1.69013e+00  1.18072e+00  0.27192
54560.70214635801  0.02042245370  2.90171e+00  1.09528e+00  0.28571
54560.74389404320  0.01948495370  7.79555e-01  1.00799e+00  0.31694
54560.78769033949  0.02046875000  2.01524e+00  1.05219e+00  0.29793
54560.83016140431  0.02024305556  3.23727e+00  1.08063e+00  0.30073
54560.87292182097  0.02032986111  1.31892e+00  1.13250e+00  0.28594
54560.91480839505  0.01953125000  9.12416e-01  1.19770e+00  0.26783
54560.95819381171  0.02023148148  1.11478e+00  1.15138e+00  0.27312
54560.99366834875  0.01481481481  1.66780e+00  1.35355e+00  0.27429
54561.46014983023  0.02028935185  2.21891e+00  1.33018e+00  0.22643
54561.50289288579  0.02034722222  1.98282e+00  1.07939e+00  0.27647
54561.54466950615  0.01943865741  -2.99253e+00  1.15503e+00  0.27052
54561.58737783949  0.01946180556  8.30535e-01  1.14835e+00  0.28687
54561.63093108023  0.02032986111  3.25718e+00  1.11871e+00  0.28507
54561.67381881172  0.02053240741  -5.25226e-01  1.16996e+00  0.26875
54561.71630145060  0.02032986111  -5.81601e-01  1.13407e+00  0.29037
54561.75911395060  0.02035300926  8.96249e-01  1.07501e+00  0.29677
54561.80088478394  0.01943865741  1.93731e+00  1.01350e+00  0.32570
54561.84376672838  0.01951967593  -2.24693e+00  1.04773e+00  0.31600
54561.88738941356  0.02044560185  1.41977e+00  1.05747e+00  0.30993
54561.92979682097  0.02016782407  2.13582e+00  1.10041e+00  0.29293
54561.97227945986  0.01996527778  1.87403e+00  1.15731e+00  0.28021
54562.01531765430  0.02031828704  -8.29497e-01  1.12325e+00  0.27615
54562.04438594134  0.00366898148  -1.70136e+00  4.17004e+00  0.13591
54562.06795075616  0.01866898148  -9.01749e-01  1.84959e+00  0.13492
54562.10639983023  0.01840277778  2.95193e+00  2.14442e+00  0.10425
54562.14509195986  0.01836805556  6.45232e+00  2.65018e+00  0.06996
54562.18289867282  0.01744791667  -1.79996e+00  5.05449e+00  0.02611
54562.26094265431  0.01833912037  -1.16511e+00  2.98113e+00  0.05963
54562.29887089504  0.01754050926  4.78893e-02  2.29163e+00  0.09830
54562.33863941357  0.01840856481  1.40713e+00  2.01707e+00  0.12192
54562.37749358023  0.01851273148  -4.50213e-01  1.70908e+00  0.15215
54562.41634195986  0.01846064815  1.49627e+00  1.46226e+00  0.21268
54562.45506302467  0.01844328704  -1.55569e-02  1.65470e+00  0.15922
54562.49369728394  0.01836226852  9.33314e-01  1.85764e+00  0.12606
54562.53265561727  0.01842013889  1.57453e+00  2.55229e+00  0.07554
54562.57036973764  0.01740740741  1.13435e+00  4.50621e+00  0.03016
54562.60939172838  0.01752893519  7.80559e+00  3.64067e+00  0.04334
54562.64919496912  0.01842013889  4.26577e-01  2.20926e+00  0.09692
54562.68891719134  0.01942708333  -8.19790e-01  1.72152e+00  0.14765
54562.74652135801  0.01833912037  1.56815e+00  1.40097e+00  0.21272
54562.78430492282  0.01740740741  1.45676e+00  1.32193e+00  0.26861
54562.82422969134  0.01842013889  -1.33385e-01  1.21693e+00  0.28397
54562.86314172838  0.01860532407  -1.65538e+00  1.38299e+00  0.21442
54562.90164867282  0.01838541667  -1.27651e+00  1.64246e+00  0.16004
54562.94027135801  0.01828125000  -9.18767e-01  2.05306e+00  0.11506
54562.97902135801  0.01830439815  4.06011e+00  2.89378e+00  0.05995
54563.01776557097  0.01832175926  1.55963e+00  2.70459e+00  0.06952
54563.05645191357  0.01828125000  -8.69763e-01  1.95183e+00  0.12245
54563.09524820986  0.01835069444  2.44423e+00  1.57696e+00  0.16880
54563.13399242282  0.01835648148  1.21238e+00  1.34175e+00  0.23049
54563.29119149690  0.01130787037  -1.54581e+00  1.82252e+00  0.22552
54564.43966950616  0.01042245370  5.07535e+00  2.57251e+00  0.12798
54564.46222737653  0.01008680556  5.89798e+00  2.81858e+00  0.10490
54564.48454219134  0.01021412037  2.99131e-01  2.47383e+00  0.14015
54564.50572274690  0.00921875000  3.98723e+00  2.24950e+00  0.19366
54564.52875515431  0.01008680556  1.78251e+00  2.39509e+00  0.15295
54564.55093108023  0.01007523148  6.97405e+00  2.79117e+00  0.11100
54564.57313015431  0.01009837963  2.56698e+00  3.04021e+00  0.09262
54564.59531765430  0.01015625000  2.96801e-01  2.45913e+00  0.13194
54564.61661395060  0.00927662037  2.75444e+00  3.05673e+00  0.09788
54564.63979682097  0.01016782407  1.37883e+00  2.54237e+00  0.13399
54564.66110469135  0.00928819444  6.10921e+00  2.22112e+00  0.18910
54564.68417760801  0.01019675926  3.33489e+00  2.31426e+00  0.15418
54564.69984311727  0.00368634259  -2.10193e+00  4.49557e+00  0.11706
54564.72852945986  0.01018518519  4.29264e+00  3.19870e+00  0.08474
54565.06043918208  0.01108796296  7.80673e-01  5.03845e+00  0.02974
54565.07785816357  0.00364583333  8.69529e+00  6.83458e+00  0.04859
54565.09443802467  0.01131365741  3.44582e+00  3.94759e+00  0.04765
54565.12028293208  0.01129050926  3.72610e-01  2.89631e+00  0.07447
54565.14399242283  0.01100694444  1.04713e+01  3.05004e+00  0.07506
54565.16120307097  0.00361111111  3.47879e+00  5.55498e+00  0.07089
54565.17779450615  0.01131365741  8.11979e+00  3.13207e+00  0.07188
54565.20111047838  0.01037037037  6.44288e+00  3.78476e+00  0.05187
54565.22579797838  0.01111111111  -1.70619e-01  4.95364e+00  0.03066
54565.86042760801  0.01017361111  -6.82244e+00  5.76848e+00  0.02384
54565.88602367282  0.01110532407  -4.36538e+00  4.43310e+00  0.03651
54565.90898663579  0.01008680556  -4.79572e-01  3.62932e+00  0.06123
54565.94059543208  0.01776041667  -4.86194e+00  2.83715e+00  0.05886
54565.97307807097  0.01108796296  -3.28850e+00  3.46808e+00  0.05683
54565.99608154319  0.01016782407  -6.77406e-01  4.61040e+00  0.03767
54567.67423547838  0.00336805556  1.02676e+00  3.92717e+00  0.15387
54567.68817645060  0.00911458333  1.77045e-01  2.40469e+00  0.15214
54567.71132459875  0.01008680556  -1.09541e+00  2.76116e+00  0.10877
54567.73333270061  0.00994212963  4.75024e+00  2.50108e+00  0.14270
54567.75479682097  0.00921875000  1.76818e+00  2.16899e+00  0.20386
54567.77793339505  0.01019097222  -6.76370e-01  2.16501e+00  0.17366
54567.79896927468  0.00906250000  -1.27865e+00  2.68382e+00  0.12700
54567.82218686727  0.01010416667  3.25504e+00  2.88745e+00  0.10381
54568.15338478394  0.01108217593  2.03271e+00  3.96580e+00  0.04630
54568.17756881171  0.01103009259  4.03590e+00  3.14398e+00  0.06983
54568.20205376542  0.01095486111  5.64967e+00  2.78708e+00  0.08923
54568.22638246912  0.01131365741  1.49156e+00  2.60735e+00  0.09498
54568.24981996912  0.01037615741  3.89071e+00  2.62496e+00  0.10203
54568.27435700616  0.01095486111  5.77095e+00  2.88624e+00  0.08122
54568.29848895060  0.01096643519  -2.92256e+00  3.82324e+00  0.05386
54568.92189172838  0.01110532407  -7.85789e+00  4.69778e+00  0.03385
54568.94488941356  0.01012152778  -2.36066e+00  3.61304e+00  0.06181
54568.97111626541  0.01109375000  -3.24846e+00  3.15631e+00  0.07513
54568.99492413579  0.01095486111  -1.15478e+00  2.93193e+00  0.07979
54569.01824589504  0.01009837963  -1.05184e+00  3.29586e+00  0.07394
54569.04419496912  0.01110532407  -3.50681e+00  3.73468e+00  0.05284
54569.07771348764  0.02067708333  1.23106e+00  3.83126e+00  0.02954
54570.42019033949  0.01046875000  3.59748e+00  4.32000e+00  0.09025
54570.44212320986  0.01008680556  -2.26322e+00  4.04697e+00  0.07761
54570.46340793208  0.00920717593  -2.68161e+00  3.35895e+00  0.11424
54570.48567645060  0.00928819444  -6.28688e-01  2.32164e+00  0.18634
54570.50876672838  0.01021412037  1.94724e+00  2.29550e+00  0.15901
54570.53079219134  0.01006365741  4.81611e+00  2.71548e+00  0.11659
54570.55322274690  0.01031828704  1.60401e+00  2.98586e+00  0.10103
54570.91098895060  0.01007523148  7.53079e-01  3.93338e+00  0.05180
54570.93590793209  0.01107060185  -9.88716e-01  3.00418e+00  0.07281
54570.95307228393  0.00362847222  1.17306e+01  5.49150e+00  0.07116
54570.96965214505  0.01129629630  -1.13489e+00  3.05947e+00  0.07429
54570.99236626542  0.01004050926  3.24736e+00  3.51012e+00  0.06938
54571.01878408949  0.01129629630  7.10044e+00  3.83812e+00  0.04640
54571.03598316357  0.00363425926  -1.95555e+01  1.52084e+01  0.00999
54571.05255145060  0.01130208333  1.25351e+01  5.01027e+00  0.02919
54571.64350631171  0.01108796296  9.23399e+00  4.97413e+00  0.03190
54571.66781765431  0.01123263889  7.24657e+00  3.39947e+00  0.06254
54571.70877830245  0.01008680556  4.66588e+00  2.94273e+00  0.09601
54571.73518455245  0.01131944444  1.26587e-01  2.51221e+00  0.11023
54571.75896927468  0.01112268519  -2.12229e+00  2.26995e+00  0.12984
54571.78392297838  0.01130787037  -2.19932e+00  2.18917e+00  0.13216
54571.80688015430  0.01021412037  -1.21730e+00  2.59332e+00  0.11407
54571.83079219134  0.01015625000  -1.16197e+00  3.09382e+00  0.08059
